,ID,Date,Item,Revenue,Cumulated_Revenue,Invested,ROI
2686,14816132,2021-09-28,★ Talon Knife | Damascus Steel (Minimal Wear),0.27,273.41000000000076,6620,1.0413006042296074
2685,14817030,2021-09-29,★ Talon Knife | Blue Steel (Minimal Wear),0.27,273.68000000000075,6620,1.0413413897280968
2684,14817518,2021-09-29,★ Karambit | Boreal Forest (Field-Tested),0.25,273.93000000000075,6620,1.04137915407855
2683,14818563,2021-09-29,★ Karambit | Autotronic (Field-Tested),0.7,274.63000000000073,6620,1.041484894259819
2682,14818896,2021-09-29,★ Karambit | Lore (Field-Tested),0.57,275.2000000000007,6620,1.041570996978852
2681,14820765,2021-09-29,★ Karambit | Gamma Doppler (Factory New),0.83,276.0300000000007,6620,1.0416963746223566
2680,14821441,2021-09-29,★ Skeleton Knife | Urban Masked (Field-Tested),0.25,276.2800000000007,6620,1.0417341389728099
2679,14821761,2021-09-29,★ Talon Knife | Damascus Steel (Minimal Wear),0.26,276.5400000000007,6620,1.0417734138972812
2678,14822530,2021-09-30,★ Bayonet | Black Laminate (Minimal Wear),0.24,276.7800000000007,6620,1.041809667673716
2677,14822555,2021-09-30,★ Stiletto Knife | Doppler (Factory New),0.28,277.0600000000007,6620,1.0418519637462236
2676,14822649,2021-09-30,★ Talon Knife | Blue Steel (Minimal Wear),0.27,277.33000000000067,6620,1.0418927492447132
2675,14823125,2021-09-30,★ Karambit | Boreal Forest (Field-Tested),0.25,277.58000000000067,6620,1.0419305135951662
2674,14824193,2021-09-30,★ Karambit | Autotronic (Field-Tested),0.7,278.28000000000065,6620,1.0420362537764352
2673,14824524,2021-09-30,★ Karambit | Lore (Field-Tested),0.58,278.86000000000064,6620,1.0421238670694866
2672,14826390,2021-09-30,★ Karambit | Gamma Doppler (Factory New),0.82,279.68000000000063,6620,1.0422477341389729
2671,14827068,2021-09-30,★ Skeleton Knife | Urban Masked (Field-Tested),0.25,279.93000000000063,6620,1.042285498489426
2670,14827378,2021-09-30,★ Talon Knife | Damascus Steel (Minimal Wear),0.28,280.2100000000006,6620,1.0423277945619336
2669,14828154,2021-10-01,★ Bayonet | Black Laminate (Minimal Wear),0.24,280.4500000000006,6620,1.0423640483383687
2668,14828177,2021-10-01,★ Stiletto Knife | Doppler (Factory New),0.28,280.7300000000006,6620,1.0424063444108762
2667,14828273,2021-10-01,★ Talon Knife | Blue Steel (Minimal Wear),0.26,280.9900000000006,6620,1.0424456193353475
2666,14828747,2021-10-01,★ Karambit | Boreal Forest (Field-Tested),0.26,281.25000000000057,6620,1.0424848942598188
2665,14829798,2021-10-01,★ Karambit | Autotronic (Field-Tested),0.7,281.95000000000056,6620,1.0425906344410878
2664,14830127,2021-10-01,★ Karambit | Lore (Field-Tested),0.59,282.54000000000053,6620,1.0426797583081573
2663,14832028,2021-10-01,★ Karambit | Gamma Doppler (Factory New),0.82,283.3600000000005,6620,1.0428036253776436
2662,14832700,2021-10-01,★ Skeleton Knife | Urban Masked (Field-Tested),0.25,283.6100000000005,6620,1.0428413897280968
2661,14833012,2021-10-01,★ Talon Knife | Damascus Steel (Minimal Wear),0.28,283.8900000000005,6819,1.0416322041355037
2660,14833818,2021-10-02,★ Bayonet | Black Laminate (Minimal Wear),0.24,284.1300000000005,6819,1.0416673999120107
2659,14833844,2021-10-02,★ Stiletto Knife | Doppler (Factory New),0.29,284.4200000000005,6819,1.0417099281419564
2658,14833941,2021-10-02,★ Talon Knife | Blue Steel (Minimal Wear),0.26,284.6800000000005,6819,1.0417480568998387
2657,14835452,2021-10-02,★ Karambit | Autotronic (Field-Tested),0.7,285.3800000000005,6819,1.0418507112479836
2656,14835777,2021-10-02,★ Karambit | Lore (Field-Tested),0.58,285.9600000000005,6819,1.041935767707875
2655,14837638,2021-10-02,★ Karambit | Gamma Doppler (Factory New),0.78,286.74000000000046,6819,1.0420501539815223
2654,14838023,2021-10-02,★ Skeleton Knife | Forest DDPAT (Minimal Wear),0.25,286.99000000000046,6819,1.042086816248717
2653,14838306,2021-10-02,★ Skeleton Knife | Urban Masked (Field-Tested),0.25,287.24000000000046,6819,1.0421234785159115
2652,14838616,2021-10-02,★ Talon Knife | Damascus Steel (Minimal Wear),0.28,287.52000000000044,6819,1.0421645402551694
2651,14839421,2021-10-03,★ Bayonet | Black Laminate (Minimal Wear),0.25,287.77000000000044,6819,1.0422012025223641
2650,14839447,2021-10-03,★ Stiletto Knife | Doppler (Factory New),0.29,288.06000000000046,6819,1.0422437307523098
2649,14839545,2021-10-03,★ Talon Knife | Blue Steel (Minimal Wear),0.28,288.34000000000043,6819,1.0422847924915677
2648,14841388,2021-10-03,★ Karambit | Lore (Field-Tested),0.56,288.90000000000043,6819,1.0423669159700837
2647,14843267,2021-10-03,★ Karambit | Gamma Doppler (Factory New),0.78,289.6800000000004,6819,1.042481302243731
2646,14843649,2021-10-03,★ Skeleton Knife | Forest DDPAT (Minimal Wear),0.25,289.9300000000004,6819,1.0425179645109255
2645,14843941,2021-10-03,★ Skeleton Knife | Urban Masked (Field-Tested),0.26,290.1900000000004,6819,1.0425560932688078
2644,14844251,2021-10-03,★ Talon Knife | Damascus Steel (Minimal Wear),0.26,290.4500000000004,7257,1.0400234256579854
2643,14845055,2021-10-04,★ Bayonet | Black Laminate (Minimal Wear),0.24,290.6900000000004,7257,1.0400564971751414
2642,14845081,2021-10-04,★ Stiletto Knife | Doppler (Factory New),0.29,290.9800000000004,7257,1.0400964585917045
2641,14845176,2021-10-04,★ Talon Knife | Blue Steel (Minimal Wear),0.28,291.2600000000004,7257,1.0401350420283864
2640,14847007,2021-10-04,★ Karambit | Lore (Field-Tested),0.57,291.8300000000004,7257,1.0402135868816316
2639,14848889,2021-10-04,★ Karambit | Gamma Doppler (Factory New),0.78,292.61000000000035,7257,1.040321069312388
2638,14849269,2021-10-04,★ Skeleton Knife | Forest DDPAT (Minimal Wear),0.25,292.86000000000035,7257,1.0403555188094253
2637,14849579,2021-10-04,★ Skeleton Knife | Urban Masked (Field-Tested),0.26,293.12000000000035,7257,1.0403913462863443
2636,14849887,2021-10-04,★ Talon Knife | Damascus Steel (Minimal Wear),0.27,293.3900000000003,7257,1.0404285517431446
2635,14850685,2021-10-05,★ Bayonet | Black Laminate (Minimal Wear),0.25,293.6400000000003,7257,1.0404630012401819
2634,14850713,2021-10-05,★ Stiletto Knife | Doppler (Factory New),0.29,293.93000000000035,7257,1.0405029626567452
2633,14850810,2021-10-05,★ Talon Knife | Blue Steel (Minimal Wear),0.27,294.20000000000033,7257,1.0405401681135455
2632,14852662,2021-10-05,★ Karambit | Lore (Field-Tested),0.57,294.7700000000003,7257,1.0406187129667908
2631,14852968,2021-10-05,★ M9 Bayonet | Damascus Steel (Field-Tested),0.27,295.0400000000003,7257,1.040655918423591
2630,14854566,2021-10-05,★ Karambit | Gamma Doppler (Factory New),0.78,295.8200000000003,7257,1.0407634008543476
2629,14854664,2021-10-05,AWP | Containment Breach (Field-Tested),0.05,295.8700000000003,7257,1.040770290753755
2628,14854702,2021-10-05,★ Karambit | Forest DDPAT (Field-Tested),0.25,296.1200000000003,7257,1.0408047402507923
2627,14854948,2021-10-05,★ Skeleton Knife | Forest DDPAT (Minimal Wear),0.25,296.3700000000003,7257,1.0408391897478297
2626,14855258,2021-10-05,★ Skeleton Knife | Urban Masked (Field-Tested),0.26,296.6300000000003,7257,1.0408750172247485
2625,14855568,2021-10-05,★ Talon Knife | Damascus Steel (Minimal Wear),0.27,296.90000000000026,7257,1.0409122226815488
2624,14856357,2021-10-06,★ Bayonet | Black Laminate (Minimal Wear),0.24,297.14000000000027,7257,1.0409452941987047
2623,14856384,2021-10-06,★ Stiletto Knife | Doppler (Factory New),0.29,297.4300000000003,7257,1.0409852556152681
2622,14857884,2021-10-06,★ Karambit | Urban Masked (Field-Tested),0.25,297.6800000000003,7257,1.0410197051123053
2621,14858623,2021-10-06,★ M9 Bayonet | Damascus Steel (Field-Tested),0.26,297.9400000000003,7257,1.0410555325892243
2620,14860199,2021-10-06,★ Karambit | Gamma Doppler (Factory New),0.89,298.83000000000027,7257,1.041178172798677
2619,14860297,2021-10-06,AWP | Containment Breach (Field-Tested),0.05,298.8800000000003,7257,1.0411850626980848
2618,14860333,2021-10-06,★ Karambit | Forest DDPAT (Field-Tested),0.25,299.1300000000003,7257,1.041219512195122
2617,14860590,2021-10-06,★ Skeleton Knife | Forest DDPAT (Minimal Wear),0.25,299.3800000000003,7257,1.0412539616921594
2616,14860907,2021-10-06,★ Skeleton Knife | Urban Masked (Field-Tested),0.25,299.6300000000003,7257,1.0412884111891967
2615,14861210,2021-10-06,★ Talon Knife | Damascus Steel (Minimal Wear),0.27,299.90000000000026,7257,1.041325616645997
2614,14861992,2021-10-07,★ Bayonet | Black Laminate (Minimal Wear),0.25,300.15000000000026,7257,1.0413600661430344
2613,14862020,2021-10-07,★ Stiletto Knife | Doppler (Factory New),0.28,300.43000000000023,7257,1.041398649579716
2612,14863506,2021-10-07,★ Karambit | Urban Masked (Field-Tested),0.24,300.67000000000024,7257,1.041431721096872
2611,14864220,2021-10-07,★ M9 Bayonet | Damascus Steel (Field-Tested),0.26,300.93000000000023,7257,1.0414675485737908
2610,14865809,2021-10-07,★ Karambit | Gamma Doppler (Factory New),0.87,301.80000000000024,7257,1.0415874328234809
2609,14865903,2021-10-07,AWP | Containment Breach (Field-Tested),0.05,301.85000000000025,7257,1.0415943227228883
2608,14865940,2021-10-07,★ Karambit | Forest DDPAT (Field-Tested),0.25,302.10000000000025,7257,1.0416287722199256
2607,14866200,2021-10-07,★ Skeleton Knife | Forest DDPAT (Minimal Wear),0.25,302.35000000000025,7257,1.041663221716963
2606,14866830,2021-10-07,★ Talon Knife | Damascus Steel (Minimal Wear),0.28,302.6300000000002,7257,1.0417018051536449
2605,14869130,2021-10-08,★ Karambit | Urban Masked (Field-Tested),0.24,302.87000000000023,7257,1.0417348766708006
2604,14869870,2021-10-08,★ M9 Bayonet | Damascus Steel (Field-Tested),0.25,303.12000000000023,7257,1.041769326167838
2603,14871416,2021-10-08,★ Karambit | Gamma Doppler (Factory New),0.86,303.98000000000025,7257,1.0418878324376464
